Unnamed: 0,Stream start time,Stream URL,Stream length,Avg viewers,Peak viewers,Followers gained,Followers per hour,Views,Views per hour,Games
233,Thursday 26th March 2020 23:55,https://sullygnome.com/channel/sykkuno/stream/37278679648,259,940,1209,290,64,5612,994,Just Chatting|Just_Chatting|https://static-cdn.jtvnw.net/ttv-boxart/Just%20Chatting-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100|Call of Duty: Warzone|Call_of_Duty_Modern_Warfare|https://static-cdn.jtvnw.net/ttv-boxart/./Call%20of%20Duty:%20Warzone-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100|Animal Crossing: New Horizons|animal_Crossing|https://static-cdn.jtvnw.net/ttv-boxart/./Animal%20Crossing:%20New%20Horizons-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100
234,Tuesday 24th March 2020 23:32,https://sullygnome.com/channel/sykkuno/stream/37254911088,402,1407,2468,76965,11402,14031,2006,Just Chatting|Just_Chatting|https://static-cdn.jtvnw.net/ttv-boxart/Just%20Chatting-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100|Animal Crossing: New Horizons|animal_Crossing|https://static-cdn.jtvnw.net/ttv-boxart/./Animal%20Crossing:%20New%20Horizons-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100
235,Monday 23rd March 2020 01:16,https://sullygnome.com/channel/sykkuno/stream/37234003056,433,1892,5357,1623,223,0,3147,Just Chatting|Just_Chatting|https://static-cdn.jtvnw.net/ttv-boxart/Just%20Chatting-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100|Animal Crossing: New Horizons|animal_Crossing|https://static-cdn.jtvnw.net/ttv-boxart/./Animal%20Crossing:%20New%20Horizons-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100
236,Saturday 21st March 2020 22:38,https://sullygnome.com/channel/sykkuno/stream/37220275472,261,1257,4250,466,109,12069,2703,Just Chatting|Just_Chatting|https://static-cdn.jtvnw.net/ttv-boxart/Just%20Chatting-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100|Animal Crossing: New Horizons|animal_Crossing|https://static-cdn.jtvnw.net/ttv-boxart/./Animal%20Crossing:%20New%20Horizons-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100
237,Thursday 19th March 2020 19:58,https://sullygnome.com/channel/sykkuno/stream/37195816624,316,720,868,165,31,6612,1177,Call of Duty: Warzone|Call_of_Duty_Modern_Warfare|https://static-cdn.jtvnw.net/ttv-boxart/./Call%20of%20Duty:%20Warzone-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100
238,Wednesday 18th March 2020 02:20,https://sullygnome.com/channel/sykkuno/stream/37179510928,114,734,840,100,50,3045,1522,Just Chatting|Just_Chatting|https://static-cdn.jtvnw.net/ttv-boxart/Just%20Chatting-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100|Call of Duty: Warzone|Call_of_Duty_Modern_Warfare|https://static-cdn.jtvnw.net/ttv-boxart/./Call%20of%20Duty:%20Warzone-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100
239,Monday 16th March 2020 00:44,https://sullygnome.com/channel/sykkuno/stream/37159570656,165,1110,1435,126,42,5079,1252,League of Legends|League_of_Legends|https://static-cdn.jtvnw.net/ttv-boxart/League%20of%20Legends-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100
240,Sunday 15th March 2020 02:45,https://sullygnome.com/channel/sykkuno/stream/37151449248,195,824,1590,162,46,5837,1554,Call of Duty: Warzone|Call_of_Duty_Modern_Warfare|https://static-cdn.jtvnw.net/ttv-boxart/./Call%20of%20Duty:%20Warzone-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100
241,Friday 13th March 2020 23:42,https://sullygnome.com/channel/sykkuno/stream/37140982000,272,675,884,144,30,4672,921,Just Chatting|Just_Chatting|https://static-cdn.jtvnw.net/ttv-boxart/Just%20Chatting-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100|Call of Duty: Warzone|Call_of_Duty_Modern_Warfare|https://static-cdn.jtvnw.net/ttv-boxart/./Call%20of%20Duty:%20Warzone-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100
242,Thursday 12th March 2020 00:32,https://sullygnome.com/channel/sykkuno/stream/37126820400,342,942,1088,288,50,583,1284,Just Chatting|Just_Chatting|https://static-cdn.jtvnw.net/ttv-boxart/Just%20Chatting-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100|Call of Duty: Warzone|Call_of_Duty_Modern_Warfare|https://static-cdn.jtvnw.net/ttv-boxart/./Call%20of%20Duty:%20Warzone-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100
243,Wednesday 11th March 2020 01:32,https://sullygnome.com/channel/sykkuno/stream/37120324016,238,1019,2028,261,65,6059,1396,Just Chatting|Just_Chatting|https://static-cdn.jtvnw.net/ttv-boxart/Just%20Chatting-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100
244,Monday 9th March 2020 00:49,https://sullygnome.com/channel/sykkuno/stream/37106133392,445,2033,6601,1100,146,17660,2296,Just Chatting|Just_Chatting|https://static-cdn.jtvnw.net/ttv-boxart/Just%20Chatting-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100|League of Legends|League_of_Legends|https://static-cdn.jtvnw.net/ttv-boxart/League%20of%20Legends-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100
245,Saturday 7th March 2020 23:09,https://sullygnome.com/channel/sykkuno/stream/37097146848,260,838,1078,524,116,6425,1427,Just Chatting|Just_Chatting|https://static-cdn.jtvnw.net/ttv-boxart/Just%20Chatting-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100|League of Legends|League_of_Legends|https://static-cdn.jtvnw.net/ttv-boxart/League%20of%20Legends-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100
246,Thursday 5th March 2020 23:15,https://sullygnome.com/channel/sykkuno/stream/37082074336,209,974,1149,297,84,5036,1279,Just Chatting|Just_Chatting|https://static-cdn.jtvnw.net/ttv-boxart/Just%20Chatting-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100
247,Thursday 5th March 2020 00:20,https://sullygnome.com/channel/sykkuno/stream/37075990592,504,2006,7624,1142,134,17231,2027,Just Chatting|Just_Chatting|https://static-cdn.jtvnw.net/ttv-boxart/Just%20Chatting-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100|League of Legends|League_of_Legends|https://static-cdn.jtvnw.net/ttv-boxart/League%20of%20Legends-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100
248,Wednesday 4th March 2020 02:41,https://sullygnome.com/channel/sykkuno/stream/37070500432,213,722,892,159,42,3772,955,Just Chatting|Just_Chatting|https://static-cdn.jtvnw.net/ttv-boxart/Just%20Chatting-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100|League of Legends|League_of_Legends|https://static-cdn.jtvnw.net/ttv-boxart/League%20of%20Legends-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100
249,Monday 2nd March 2020 02:00,https://sullygnome.com/channel/sykkuno/stream/37055973040,270,979,1439,500,105,6493,1366,Just Chatting|Just_Chatting|https://static-cdn.jtvnw.net/ttv-boxart/Just%20Chatting-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100|League of Legends|League_of_Legends|https://static-cdn.jtvnw.net/ttv-boxart/League%20of%20Legends-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100
250,Sunday 1st March 2020 00:48,https://sullygnome.com/channel/sykkuno/stream/37047101616,326,1019,1178,405,73,7203,1219,League of Legends|League_of_Legends|https://static-cdn.jtvnw.net/ttv-boxart/League%20of%20Legends-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100
251,Friday 28th February 2020 01:53,https://sullygnome.com/channel/sykkuno/stream/37032382496,306,1037,1204,381,72,7443,1349,Just Chatting|Just_Chatting|https://static-cdn.jtvnw.net/ttv-boxart/Just%20Chatting-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100|League of Legends|League_of_Legends|https://static-cdn.jtvnw.net/ttv-boxart/League%20of%20Legends-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100
252,Thursday 27th February 2020 01:09,https://sullygnome.com/channel/sykkuno/stream/37025328784,380,2651,11924,2762,424,23660,3580,Just Chatting|Just_Chatting|https://static-cdn.jtvnw.net/ttv-boxart/Just%20Chatting-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100
253,Wednesday 26th February 2020 02:40,https://sullygnome.com/channel/sykkuno/stream/37019530624,199,767,958,270,77,4476,1170,Just Chatting|Just_Chatting|https://static-cdn.jtvnw.net/ttv-boxart/Just%20Chatting-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100|League of Legends|League_of_Legends|https://static-cdn.jtvnw.net/ttv-boxart/League%20of%20Legends-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100
254,Monday 24th February 2020 04:55,https://sullygnome.com/channel/sykkuno/stream/37007415808,259,3018,7770,1516,336,18482,3965,League of Legends|League_of_Legends|https://static-cdn.jtvnw.net/ttv-boxart/League%20of%20Legends-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100
255,Monday 24th February 2020 01:41,https://sullygnome.com/channel/sykkuno/stream/37005972000,168,757,896,230,76,4391,1121,League of Legends|League_of_Legends|https://static-cdn.jtvnw.net/ttv-boxart/League%20of%20Legends-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100
256,Sunday 23rd February 2020 01:45,https://sullygnome.com/channel/sykkuno/stream/36997802880,209,1215,1655,247,70,5044,1255,League of Legends|League_of_Legends|https://static-cdn.jtvnw.net/ttv-boxart/League%20of%20Legends-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100
257,Saturday 22nd February 2020 01:43,https://sullygnome.com/channel/sykkuno/stream/36989516896,481,1033,1326,628,76,11005,1302,League of Legends|League_of_Legends|https://static-cdn.jtvnw.net/ttv-boxart/League%20of%20Legends-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100|Just Chatting|Just_Chatting|https://static-cdn.jtvnw.net/ttv-boxart/Just%20Chatting-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100|Pummel Party|Pummel_Party|https://static-cdn.jtvnw.net/ttv-boxart/Pummel%20Party-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100
258,Thursday 20th February 2020 01:20,https://sullygnome.com/channel/sykkuno/stream/36974535008,369,1252,2009,1361,217,9910,1515,Just Chatting|Just_Chatting|https://static-cdn.jtvnw.net/ttv-boxart/Just%20Chatting-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100|League of Legends|League_of_Legends|https://static-cdn.jtvnw.net/ttv-boxart/League%20of%20Legends-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100
259,Tuesday 18th February 2020 01:02,https://sullygnome.com/channel/sykkuno/stream/36957214240,267,936,1126,260,57,5945,1321,Just Chatting|Just_Chatting|https://static-cdn.jtvnw.net/ttv-boxart/Just%20Chatting-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100|League of Legends|League_of_Legends|https://static-cdn.jtvnw.net/ttv-boxart/League%20of%20Legends-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100
260,Sunday 16th February 2020 23:24,https://sullygnome.com/channel/sykkuno/stream/36946661232,230,1420,1742,466,116,8115,1839,Just Chatting|Just_Chatting|https://static-cdn.jtvnw.net/ttv-boxart/Just%20Chatting-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100
261,Saturday 15th February 2020 22:44,https://sullygnome.com/channel/sykkuno/stream/36936206576,165,1153,1391,323,107,5565,1631,Just Chatting|Just_Chatting|https://static-cdn.jtvnw.net/ttv-boxart/Just%20Chatting-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100|League of Legends|League_of_Legends|https://static-cdn.jtvnw.net/ttv-boxart/League%20of%20Legends-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100
262,Thursday 13th February 2020 22:55,https://sullygnome.com/channel/sykkuno/stream/36918039120,439,1551,2070,667,88,11113,1436,Just Chatting|Just_Chatting|https://static-cdn.jtvnw.net/ttv-boxart/Just%20Chatting-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100|League of Legends|League_of_Legends|https://static-cdn.jtvnw.net/ttv-boxart/League%20of%20Legends-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100
263,Tuesday 11th February 2020 21:45,https://sullygnome.com/channel/sykkuno/stream/36901642144,0,498,498,0,0,1062,0,Just Chatting|Just_Chatting|https://static-cdn.jtvnw.net/ttv-boxart/Just%20Chatting-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100
264,Monday 10th February 2020 01:51,https://sullygnome.com/channel/sykkuno/stream/36888556784,203,540,831,96,27,3102,808,League of Legends|League_of_Legends|https://static-cdn.jtvnw.net/ttv-boxart/League%20of%20Legends-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100
265,Saturday 8th February 2020 01:03,https://sullygnome.com/channel/sykkuno/stream/36868908512,296,799,1103,151,30,4496,837,League of Legends|League_of_Legends|https://static-cdn.jtvnw.net/ttv-boxart/League%20of%20Legends-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100
266,Wednesday 5th February 2020 23:17,https://sullygnome.com/channel/sykkuno/stream/36851811440,477,1091,1329,280,35,7996,975,League of Legends|League_of_Legends|https://static-cdn.jtvnw.net/ttv-boxart/League%20of%20Legends-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100
267,Monday 3rd February 2020 23:00,https://sullygnome.com/channel/sykkuno/stream/36836013504,239,954,1085,123,30,4086,956,League of Legends|League_of_Legends|https://static-cdn.jtvnw.net/ttv-boxart/League%20of%20Legends-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100
268,Monday 3rd February 2020 00:15,https://sullygnome.com/channel/sykkuno/stream/36829639088,300,646,1272,243,74,5771,1631,League of Legends|League_of_Legends|https://static-cdn.jtvnw.net/ttv-boxart/League%20of%20Legends-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100
269,Friday 31st January 2020 21:33,https://sullygnome.com/channel/sykkuno/stream/36809444400,206,450,638,535,152,7506,2144,Just Chatting|Just_Chatting|https://static-cdn.jtvnw.net/ttv-boxart/Just%20Chatting-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100|League of Legends|League_of_Legends|https://static-cdn.jtvnw.net/ttv-boxart/League%20of%20Legends-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100
270,Friday 31st January 2020 00:02,https://sullygnome.com/channel/sykkuno/stream/36802647216,342,888,1251,183,30,5846,974,League of Legends|League_of_Legends|https://static-cdn.jtvnw.net/ttv-boxart/League%20of%20Legends-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100
271,Tuesday 28th January 2020 23:45,https://sullygnome.com/channel/sykkuno/stream/36786759456,284,834,970,111,23,4226,889,League of Legends|League_of_Legends|https://static-cdn.jtvnw.net/ttv-boxart/League%20of%20Legends-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100
272,Monday 27th January 2020 01:28,https://sullygnome.com/channel/sykkuno/stream/36772447776,241,881,1381,223,52,4562,1073,League of Legends|League_of_Legends|https://static-cdn.jtvnw.net/ttv-boxart/League%20of%20Legends-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100
273,Saturday 25th January 2020 23:53,https://sullygnome.com/channel/sykkuno/stream/36761932304,396,1214,1431,286,42,8113,1119,League of Legends|League_of_Legends|https://static-cdn.jtvnw.net/ttv-boxart/League%20of%20Legends-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100
274,Friday 24th January 2020 00:44,https://sullygnome.com/channel/sykkuno/stream/36744120640,405,1096,1445,299,44,7149,1059,League of Legends|League_of_Legends|https://static-cdn.jtvnw.net/ttv-boxart/League%20of%20Legends-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100
275,Tuesday 21st January 2020 23:21,https://sullygnome.com/channel/sykkuno/stream/36726826608,278,824,1387,194,40,5265,1017,League of Legends|League_of_Legends|https://static-cdn.jtvnw.net/ttv-boxart/League%20of%20Legends-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100
276,Tuesday 21st January 2020 01:17,https://sullygnome.com/channel/sykkuno/stream/36719959568,267,848,1057,160,35,4332,871,League of Legends|League_of_Legends|https://static-cdn.jtvnw.net/ttv-boxart/League%20of%20Legends-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100
277,Monday 20th January 2020 01:42,https://sullygnome.com/channel/sykkuno/stream/36710898416,227,741,988,153,40,3571,808,League of Legends|League_of_Legends|https://static-cdn.jtvnw.net/ttv-boxart/League%20of%20Legends-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100
278,Sunday 19th January 2020 01:32,https://sullygnome.com/channel/sykkuno/stream/36701561824,237,854,1147,202,50,4402,1047,League of Legends|League_of_Legends|https://static-cdn.jtvnw.net/ttv-boxart/League%20of%20Legends-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100
279,Thursday 16th January 2020 23:32,https://sullygnome.com/channel/sykkuno/stream/36682840224,387,1713,5236,888,136,14536,2135,League of Legends|League_of_Legends|https://static-cdn.jtvnw.net/ttv-boxart/League%20of%20Legends-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100
280,Thursday 16th January 2020 01:08,https://sullygnome.com/channel/sykkuno/stream/36676196832,351,1066,1354,224,37,6505,971,League of Legends|League_of_Legends|https://static-cdn.jtvnw.net/ttv-boxart/League%20of%20Legends-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100
281,Tuesday 14th January 2020 23:53,https://sullygnome.com/channel/sykkuno/stream/36667727680,321,849,1404,200,36,5696,934,League of Legends|League_of_Legends|https://static-cdn.jtvnw.net/ttv-boxart/League%20of%20Legends-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100
282,Tuesday 14th January 2020 01:26,https://sullygnome.com/channel/sykkuno/stream/36660973216,348,695,828,122,20,4698,717,League of Legends|League_of_Legends|https://static-cdn.jtvnw.net/ttv-boxart/League%20of%20Legends-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100
283,Sunday 12th January 2020 23:52,https://sullygnome.com/channel/sykkuno/stream/36652498960,292,635,1009,149,29,4305,861,League of Legends|League_of_Legends|https://static-cdn.jtvnw.net/ttv-boxart/League%20of%20Legends-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100
284,Saturday 11th January 2020 00:55,https://sullygnome.com/channel/sykkuno/stream/36634266848,274,791,1356,203,42,6447,907,League of Legends|League_of_Legends|https://static-cdn.jtvnw.net/ttv-boxart/League%20of%20Legends-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100
285,Friday 10th January 2020 00:12,https://sullygnome.com/channel/sykkuno/stream/36625903824,197,737,925,129,36,3429,836,League of Legends|League_of_Legends|https://static-cdn.jtvnw.net/ttv-boxart/League%20of%20Legends-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100
286,Thursday 9th January 2020 00:20,https://sullygnome.com/channel/sykkuno/stream/36618249856,219,670,855,167,44,4369,1003,Just Chatting|Just_Chatting|https://static-cdn.jtvnw.net/ttv-boxart/Just%20Chatting-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100|Sekiro: Shadows Die Twice|Sekiro_Shadows_Die_Twice|https://static-cdn.jtvnw.net/ttv-boxart/./Sekiro:%20Shadows%20Die%20Twice-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100|League of Legends|League_of_Legends|https://static-cdn.jtvnw.net/ttv-boxart/League%20of%20Legends-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100
287,Tuesday 7th January 2020 01:03,https://sullygnome.com/channel/sykkuno/stream/36601889008,41,467,500,20,26,496,661,League of Legends|League_of_Legends|https://static-cdn.jtvnw.net/ttv-boxart/League%20of%20Legends-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100
